# Time	Position	Velocity	Total Energy
50.0000	-2.0974	-7.7202	32.0001
49.9900	-2.1745	-7.6988	32.0001
49.9800	-2.2514	-7.6767	32.0001
49.9700	-2.3280	-7.6538	32.0001
49.9600	-2.4045	-7.6301	32.0001
49.9500	-2.4806	-7.6057	32.0001
49.9400	-2.5566	-7.5805	32.0001
49.9300	-2.6323	-7.5546	32.0001
49.9200	-2.7077	-7.5279	32.0001
49.9100	-2.7828	-7.5004	32.0001
49.9000	-2.8577	-7.4722	32.0001
49.8900	-2.9323	-7.4433	32.0001
49.8800	-3.0065	-7.4136	32.0001
49.8700	-3.0805	-7.3831	32.0001
49.8600	-3.1542	-7.3520	32.0001
49.8500	-3.2276	-7.3200	32.0001
49.8400	-3.3006	-7.2874	32.0001
49.8300	-3.3733	-7.2540	32.0001
49.8200	-3.4457	-7.2199	32.0001
49.8100	-3.5177	-7.1851	32.0002
49.8000	-3.5894	-7.1496	32.0002
49.7900	-3.6607	-7.1133	32.0002
49.7800	-3.7317	-7.0764	32.0002
49.7700	-3.8022	-7.0387	32.0002
49.7600	-3.8724	-7.0003	32.0002
49.7500	-3.9422	-6.9613	32.0002
49.7400	-4.0117	-6.9215	32.0002
49.7300	-4.0807	-6.8810	32.0002
49.7200	-4.1493	-6.8399	32.0002
49.7100	-4.2175	-6.7980	32.0002
49.7000	-4.2852	-6.7555	32.0002
49.6900	-4.3526	-6.7123	32.0002
49.6800	-4.4195	-6.6685	32.0002
49.6700	-4.4860	-6.6240	32.0003
49.6600	-4.5520	-6.5788	32.0003
49.6500	-4.6175	-6.5329	32.0003
49.6400	-4.6826	-6.4864	32.0003
49.6300	-4.7473	-6.4393	32.0003
49.6200	-4.8114	-6.3915	32.0003
49.6100	-4.8751	-6.3430	32.0003
49.6000	-4.9383	-6.2940	32.0003
49.5900	-5.0010	-6.2443	32.0003
49.5800	-5.0632	-6.1940	32.0003
49.5700	-5.1248	-6.1430	32.0003
49.5600	-5.1860	-6.0915	32.0003
49.5500	-5.2467	-6.0393	32.0003
49.5400	-5.3068	-5.9865	32.0004
49.5300	-5.3664	-5.9332	32.0004
49.5200	-5.4255	-5.8792	32.0004
49.5100	-5.4840	-5.8247	32.0004
49.5000	-5.5420	-5.7695	32.0004
49.4900	-5.5994	-5.7138	32.0004
49.4800	-5.6562	-5.6575	32.0004
49.4700	-5.7125	-5.6007	32.0004
49.4600	-5.7682	-5.5433	32.0004
49.4500	-5.8234	-5.4853	32.0004
49.4400	-5.8780	-5.4268	32.0004
49.4300	-5.9319	-5.3678	32.0004
49.4200	-5.9853	-5.3082	32.0004
49.4100	-6.0381	-5.2481	32.0005
49.4000	-6.0903	-5.1874	32.0005
49.3900	-6.1418	-5.1263	32.0005
49.3800	-6.1928	-5.0646	32.0005
49.3700	-6.2431	-5.0024	32.0005
49.3600	-6.2928	-4.9397	32.0005
49.3500	-6.3419	-4.8766	32.0005
49.3400	-6.3904	-4.8129	32.0005
49.3300	-6.4382	-4.7488	32.0005
49.3200	-6.4854	-4.6841	32.0005
49.3100	-6.5319	-4.6191	32.0005
49.3000	-6.5777	-4.5535	32.0005
49.2900	-6.6229	-4.4875	32.0005
49.2800	-6.6675	-4.4211	32.0006
49.2700	-6.7114	-4.3542	32.0006
49.2600	-6.7546	-4.2868	32.0006
49.2500	-6.7971	-4.2191	32.0006
49.2400	-6.8390	-4.1509	32.0006
49.2300	-6.8801	-4.0823	32.0006
49.2200	-6.9206	-4.0133	32.0006
49.2100	-6.9604	-3.9439	32.0006
49.2000	-6.9995	-3.8741	32.0006
49.1900	-7.0379	-3.8039	32.0006
49.1800	-7.0756	-3.7333	32.0006
49.1700	-7.1125	-3.6624	32.0006
49.1600	-7.1488	-3.5911	32.0006
49.1500	-7.1844	-3.5194	32.0006
49.1400	-7.2192	-3.4474	32.0007
49.1300	-7.2533	-3.3750	32.0007
49.1200	-7.2867	-3.3023	32.0007
49.1100	-7.3193	-3.2293	32.0007
49.1000	-7.3513	-3.1560	32.0007
49.0900	-7.3825	-3.0823	32.0007
49.0800	-7.4129	-3.0083	32.0007
49.0700	-7.4426	-2.9340	32.0007
49.0600	-7.4716	-2.8595	32.0007
49.0500	-7.4998	-2.7846	32.0007
49.0400	-7.5273	-2.7095	32.0007
49.0300	-7.5540	-2.6341	32.0007
49.0200	-7.5800	-2.5584	32.0007
49.0100	-7.6052	-2.4825	32.0007
49.0000	-7.6296	-2.4063	32.0007
