# Time	Position	Velocity	Total Energy
0.0000	0.0000	1.0000	0.5000
2.0000	2.0000	-1.0000	2.5000
4.0000	-4.0000	1.0000	8.5000
6.0000	6.0000	-1.0000	18.5000
8.0000	-8.0000	1.0000	32.5000
10.0000	10.0000	-1.0000	50.5000
12.0000	-12.0000	1.0000	72.5000
14.0000	14.0000	-1.0000	98.5000
16.0000	-16.0000	1.0000	128.5000
18.0000	18.0000	-1.0000	162.5000
20.0000	-20.0000	1.0000	200.5000
22.0000	22.0000	-1.0000	242.5000
24.0000	-24.0000	1.0000	288.5000
26.0000	26.0000	-1.0000	338.5000
28.0000	-28.0000	1.0000	392.5000
30.0000	30.0000	-1.0000	450.5000
32.0000	-32.0000	1.0000	512.5000
34.0000	34.0000	-1.0000	578.5000
36.0000	-36.0000	1.0000	648.5000
38.0000	38.0000	-1.0000	722.5000
40.0000	-40.0000	1.0000	800.5000
42.0000	42.0000	-1.0000	882.5000
44.0000	-44.0000	1.0000	968.5000
46.0000	46.0000	-1.0000	1058.5000
48.0000	-48.0000	1.0000	1152.5000
50.0000	50.0000	-1.0000	1250.5000
52.0000	-52.0000	1.0000	1352.5000
54.0000	54.0000	-1.0000	1458.5000
56.0000	-56.0000	1.0000	1568.5000
58.0000	58.0000	-1.0000	1682.5000
60.0000	-60.0000	1.0000	1800.5000
62.0000	62.0000	-1.0000	1922.5000
64.0000	-64.0000	1.0000	2048.5000
66.0000	66.0000	-1.0000	2178.5000
68.0000	-68.0000	1.0000	2312.5000
70.0000	70.0000	-1.0000	2450.5000
72.0000	-72.0000	1.0000	2592.5000
74.0000	74.0000	-1.0000	2738.5000
76.0000	-76.0000	1.0000	2888.5000
78.0000	78.0000	-1.0000	3042.5000
80.0000	-80.0000	1.0000	3200.5000
82.0000	82.0000	-1.0000	3362.5000
84.0000	-84.0000	1.0000	3528.5000
86.0000	86.0000	-1.0000	3698.5000
88.0000	-88.0000	1.0000	3872.5000
90.0000	90.0000	-1.0000	4050.5000
92.0000	-92.0000	1.0000	4232.5000
94.0000	94.0000	-1.0000	4418.5000
96.0000	-96.0000	1.0000	4608.5000
98.0000	98.0000	-1.0000	4802.5000
