# Time	Position	Velocity	Total Energy
0.0000	0.0000	2.0000	2.0000
2.0000	4.0000	2.0000	10.0000
4.0000	8.0000	2.0000	34.0000
6.0000	8.3628	-1.6372	36.3085
8.0000	8.1156	1.3900	33.8979
10.0000	12.0133	2.5077	75.3044
12.0000	13.0713	-1.4498	86.4800
14.0000	12.3479	0.7263	76.4986
16.0000	15.9468	2.8726	131.2765
18.0000	17.7296	-1.0898	157.7639
20.0000	16.7016	0.0618	139.4744
22.0000	19.8292	3.0658	201.2982
24.0000	22.3089	-0.5860	249.0163
26.0000	21.1723	-0.5506	224.2849
28.0000	23.6934	3.0717	285.4059
30.0000	26.7865	0.0215	358.7597
32.0000	25.7458	-1.0622	331.9883
34.0000	27.5736	2.8900	384.3290
36.0000	31.1479	0.6843	485.3291
38.0000	30.4001	-1.4321	463.1072
40.0000	31.5030	2.5350	499.4337
42.0000	35.3876	1.3496	627.0533
44.0000	35.1063	-1.6309	617.5570
46.0000	35.5106	2.0352	632.5741
48.0000	39.5102	1.9644	782.4592
50.0000	39.8319	-1.6428	794.6387
52.0000	39.6194	1.4303	785.8706
54.0000	43.5294	2.4798	950.4791
56.0000	44.5424	-1.4668	993.0889
58.0000	43.8441	0.7684	961.4463
60.0000	47.4671	2.8546	1130.6363
62.0000	49.2048	-1.1169	1211.1804
64.0000	48.1903	0.1024	1161.1573
66.0000	51.3517	3.0591	1323.1794
68.0000	53.7898	-0.6210	1446.8641
70.0000	52.6540	-0.5148	1386.3525
72.0000	55.2160	3.0769	1529.1394
74.0000	58.2743	-0.0187	1697.9455
76.0000	57.2216	-1.0340	1637.6928
78.0000	59.0943	2.9066	1750.2928
80.0000	62.6431	0.6422	1962.2867
82.0000	61.8716	-1.4137	1915.0466
84.0000	63.0197	2.5618	1989.0235
86.0000	66.8905	1.3089	2238.0238
88.0000	66.5755	-1.6238	2217.4699
90.0000	67.0217	2.0700	2248.0961
92.0000	71.0201	1.9284	2523.7855
94.0000	71.3009	-1.6476	2543.2660
96.0000	71.1236	1.4703	2530.3628
98.0000	75.0451	2.4513	2818.8911
