# Time	Position	Velocity	Total Energy
48.0000	-123095026104960.0000	-213206839372808.0000	30304770903561566572658032640.0000
44.0000	8837825243488.0000	15307562350136.0000	156214310068867451632746496.0000
40.0000	-634527303872.0000	-1099033529096.0000	805249798718138796212224.0000
36.0000	45557010720.0000	78907057208.0000	4150882451484389670912.0000
32.0000	-3270846208.0000	-5665271816.0000	21396869832775958528.0000
28.0000	234836192.0000	406748216.0000	110296074146121760.0000
24.0000	-16860480.0000	-29203208.0000	568551571660832.0000
20.0000	1210528.0000	2096696.0000	2930756077600.0000
16.0000	-86912.0000	-150536.0000	15107391520.0000
12.0000	6240.0000	10808.0000	77875232.0000
8.0000	-448.0000	-776.0000	401440.0000
4.0000	32.0000	56.0000	2080.0000
