# Time	Position	Velocity	Total Energy
0.0000	0.0000	8.0000	32.0000
0.0100	0.0800	7.9996	32.0000
0.0200	0.1600	7.9984	32.0000
0.0300	0.2400	7.9964	32.0000
0.0400	0.3199	7.9936	32.0000
0.0500	0.3998	7.9900	32.0000
0.0600	0.4797	7.9856	32.0000
0.0700	0.5596	7.9804	32.0000
0.0800	0.6393	7.9744	32.0000
0.0900	0.7190	7.9676	32.0000
0.1000	0.7987	7.9600	32.0000
0.1100	0.8782	7.9516	32.0000
0.1200	0.9577	7.9425	32.0000
0.1300	1.0371	7.9325	32.0000
0.1400	1.1164	7.9217	32.0000
0.1500	1.1955	7.9102	32.0000
0.1600	1.2746	7.8978	32.0000
0.1700	1.3535	7.8847	32.0000
0.1800	1.4323	7.8707	32.0000
0.1900	1.5109	7.8560	32.0000
0.2000	1.5894	7.8405	32.0000
0.2100	1.6677	7.8242	32.0000
0.2200	1.7459	7.8072	32.0000
0.2300	1.8239	7.7893	32.0000
0.2400	1.9017	7.7707	32.0000
0.2500	1.9793	7.7513	32.0000
0.2600	2.0567	7.7311	32.0001
0.2700	2.1339	7.7102	32.0001
0.2800	2.2109	7.6884	32.0001
0.2900	2.2877	7.6659	32.0001
0.3000	2.3642	7.6427	32.0001
0.3100	2.4405	7.6187	32.0001
0.3200	2.5166	7.5939	32.0001
0.3300	2.5924	7.5683	32.0001
0.3400	2.6679	7.5420	32.0001
0.3500	2.7432	7.5150	32.0001
0.3600	2.8182	7.4872	32.0001
0.3700	2.8930	7.4586	32.0001
0.3800	2.9674	7.4293	32.0001
0.3900	3.0416	7.3993	32.0001
0.4000	3.1154	7.3685	32.0001
0.4100	3.1889	7.3370	32.0001
0.4200	3.2621	7.3047	32.0001
0.4300	3.3350	7.2717	32.0001
0.4400	3.4076	7.2380	32.0001
0.4500	3.4798	7.2036	32.0002
0.4600	3.5516	7.1684	32.0002
0.4700	3.6231	7.1325	32.0002
0.4800	3.6943	7.0960	32.0002
0.4900	3.7651	7.0587	32.0002
0.5000	3.8355	7.0207	32.0002
0.5100	3.9055	6.9819	32.0002
0.5200	3.9751	6.9425	32.0002
0.5300	4.0443	6.9024	32.0002
0.5400	4.1132	6.8617	32.0002
