# Time	Position	Velocity	Total Energy
0.0000	0.0000	1.0000	0.5000
4.0000	4.0000	1.0000	8.5000
8.0000	8.0000	1.0000	32.5000
12.0000	18.0544	4.0272	171.0903
16.0000	26.2484	0.0698	344.4915
20.0000	30.8201	2.2161	477.3943
24.0000	41.9876	3.3677	887.1493
28.0000	48.1548	-0.2841	1159.4804
32.0000	54.2630	3.3382	1477.8075
36.0000	65.4486	2.2546	2144.3008
40.0000	70.0555	0.0489	2453.8909
44.0000	78.1853	4.0160	3064.5358
48.0000	88.2884	1.0355	3897.9577
52.0000	92.2890	0.9647	4259.0935
56.0000	102.2940	4.0378	5240.1807
60.0000	110.5520	0.0912	6110.8754
64.0000	115.0894	2.1775	6625.1544
68.0000	126.2377	3.3967	7973.7449
72.0000	132.4643	-0.2834	8773.4290
76.0000	138.5140	3.3083	9598.5411
80.0000	149.7166	2.2930	11210.1666
84.0000	154.3598	0.0286	11913.4772
88.0000	162.4252	4.0041	13198.9951
92.0000	172.5762	1.0714	14891.8531
96.0000	176.5785	0.9298	15590.4215
