# Time	Position	Velocity	Total Energy
0.0000	0.0000	8.0000	32.0000
1.0000	8.0000	8.0000	64.0000
2.0000	16.0000	8.0000	160.0000
3.0000	20.6341	1.2682	213.6876
4.0000	18.2652	-6.0061	184.8449
5.0000	11.6945	-7.1351	93.8359
6.0000	7.5866	-1.0807	29.3624
7.0000	10.3416	6.5907	75.1935
8.0000	18.0500	8.8260	201.8509
9.0000	24.2481	3.5701	300.3580
10.0000	23.8608	-4.3447	294.1073
11.0000	17.8676	-7.6417	188.8232
12.0000	12.4020	-3.2895	82.3153
13.0000	13.1125	4.7104	97.0623
14.0000	19.9692	9.0030	239.9108
15.0000	27.2915	5.6417	388.3271
16.0000	28.9707	-2.2832	422.2581
17.0000	24.0864	-7.4855	318.0933
18.0000	17.7525	-5.1823	171.0035
19.0000	16.4158	2.5089	137.8868
20.0000	21.9287	8.5168	276.7012
21.0000	29.8460	7.3178	472.1658
22.0000	33.5120	0.0142	561.5262
23.0000	30.1796	-6.6790	477.7079
24.0000	23.5360	-6.6082	298.8049
25.0000	20.3126	0.1616	206.3145
26.0000	24.0965	7.4062	317.7463
27.0000	32.0321	8.4650	548.8552
28.0000	37.4468	2.3645	703.9286
29.0000	35.9859	-5.2865	661.4648
30.0000	29.6158	-7.4537	466.3257
31.0000	24.8166	-2.1447	310.2309
32.0000	26.6240	5.7596	371.0063
33.0000	33.9998	8.9919	618.4200
34.0000	40.7860	4.5805	842.2386
35.0000	41.3668	-3.4188	861.4510
36.0000	35.8317	-7.6515	671.2271
37.0000	29.8929	-4.2260	455.7234
38.0000	29.6340	3.7082	445.9637
39.0000	35.9164	8.8565	684.2135
40.0000	43.5875	6.4856	970.9650
41.0000	46.2179	-1.2248	1068.7955
42.0000	42.0126	-7.1857	908.3474
43.0000	35.4614	-5.9167	646.2600
44.0000	33.2108	1.4155	552.4804
45.0000	37.9534	8.0697	752.7885
46.0000	45.9522	7.9280	1087.2300
47.0000	50.4766	1.1208	1274.5740
48.0000	47.9903	-6.0935	1170.1002
49.0000	41.4025	-7.0821	882.1625
50.0000	37.3935	-0.9360	699.5739
51.0000	40.2724	6.6940	833.3395
52.0000	48.0159	8.7930	1191.4228
53.0000	54.1280	3.4311	1470.8061
54.0000	53.6126	-4.4619	1447.1112
55.0000	47.5671	-7.6293	1160.4154
56.0000	42.1729	-3.1590	894.2680
57.0000	43.0130	4.8391	936.7675
58.0000	49.9383	9.0115	1287.5197
59.0000	57.2051	5.5222	1651.4598
60.0000	58.7558	-2.4208	1729.0520
61.0000	53.7880	-7.5147	1474.8118
62.0000	47.4926	-5.0762	1140.6558
63.0000	46.2808	2.6527	1074.4748
64.0000	51.8902	8.5662	1382.9880
65.0000	59.7870	7.2273	1813.3582
66.0000	63.3342	-0.1329	2005.6182
67.0000	59.8940	-6.7475	1816.4085
68.0000	53.2527	-6.5351	1439.2763
69.0000	50.1396	0.3090	1257.0383
70.0000	54.0404	7.4925	1488.2494
71.0000	61.9920	8.4107	1956.8728
72.0000	67.3072	2.2196	2267.5900
73.0000	65.7226	-5.3888	2174.2469
74.0000	59.3184	-7.4194	1786.8627
75.0000	54.6061	-2.0052	1492.9250
76.0000	56.5415	5.8759	1615.7329
77.0000	63.9685	8.9782	2086.2916
78.0000	70.6823	4.4493	2507.8928
79.0000	71.1336	-3.5468	2536.2819
80.0000	65.5308	-7.6587	2176.4717
81.0000	59.6486	-4.1058	1787.4071
82.0000	59.5184	3.8454	1778.6141
83.0000	65.8833	8.8845	2209.7726
84.0000	73.5149	6.3786	2722.5608
85.0000	76.0200	-1.3683	2890.4586
86.0000	71.7190	-7.2338	2597.9701
87.0000	65.1895	-5.8252	2141.8002
88.0000	63.0581	1.5625	1989.3827
89.0000	67.9078	8.1370	2338.8423
90.0000	75.9032	7.8538	2911.4925
91.0000	80.3168	0.9733	3225.8666
92.0000	77.7141	-6.1787	3038.8259
93.0000	71.1114	-7.0266	2553.1023
94.0000	67.2027	-0.7909	2258.4111
95.0000	70.2049	6.7954	2487.4526
96.0000	77.9813	8.7574	3078.8863
97.0000	84.0056	3.2913	3533.8891
98.0000	83.3626	-4.5774	3485.1357
99.0000	77.2667	-7.6143	3014.0629
