# Time	Position	Velocity	Total Energy
0.0000	0.0000	4.0000	8.0000
1.0000	4.0000	4.0000	16.0000
2.0000	8.0000	4.0000	40.0000
3.0000	10.3171	0.6341	53.4219
4.0000	9.1326	-3.0031	46.2112
5.0000	5.8473	-3.5676	23.4590
6.0000	3.7933	-0.5403	7.3406
7.0000	5.1708	3.2954	18.7984
8.0000	9.0250	4.4130	50.4627
9.0000	12.1240	1.7851	75.0895
10.0000	11.9304	-2.1724	73.5268
11.0000	8.9338	-3.8208	47.2058
12.0000	6.2010	-1.6448	20.5788
13.0000	6.5562	2.3552	24.2656
14.0000	9.9846	4.5015	59.9777
15.0000	13.6457	2.8208	97.0818
16.0000	14.4854	-1.1416	105.5645
17.0000	12.0432	-3.7427	79.5233
18.0000	8.8762	-2.5911	42.7509
19.0000	8.2079	1.2545	34.4717
20.0000	10.9643	4.2584	69.1753
21.0000	14.9230	3.6589	118.0414
22.0000	16.7560	0.0071	140.3815
23.0000	15.0898	-3.3395	119.4270
24.0000	11.7680	-3.3041	74.7012
25.0000	10.1563	0.0808	51.5786
26.0000	12.0482	3.7031	79.4366
27.0000	16.0160	4.2325	137.2138
28.0000	18.7234	1.1823	175.9821
29.0000	17.9929	-2.6432	165.3662
30.0000	14.8079	-3.7269	116.5814
31.0000	12.4083	-1.0723	77.5577
32.0000	13.3120	2.8798	92.7516
33.0000	16.9999	4.4959	154.6050
34.0000	20.3930	2.2902	210.5596
35.0000	20.6834	-1.7094	215.3628
36.0000	17.9158	-3.8257	167.8068
37.0000	14.9465	-2.1130	113.9309
38.0000	14.8170	1.8541	111.4909
39.0000	17.9582	4.4283	171.0534
40.0000	21.7937	3.2428	242.7413
41.0000	23.1089	-0.6124	267.1989
42.0000	21.0063	-3.5928	227.0868
43.0000	17.7307	-2.9584	161.5650
44.0000	16.6054	0.7077	138.1201
45.0000	18.9767	4.0348	188.1971
46.0000	22.9761	3.9640	271.8075
47.0000	25.2383	0.5604	318.6435
48.0000	23.9952	-3.0467	292.5250
49.0000	20.7013	-3.5410	220.5406
50.0000	18.6967	-0.4680	174.8935
51.0000	20.1362	3.3470	208.3349
52.0000	24.0080	4.3965	297.8557
53.0000	27.0640	1.7156	367.7015
54.0000	26.8063	-2.2309	361.7778
55.0000	23.7835	-3.8146	290.1039
56.0000	21.0865	-1.5795	223.5670
57.0000	21.5065	2.4195	234.1919
58.0000	24.9691	4.5057	321.8799
59.0000	28.6026	2.7611	412.8650
60.0000	29.3779	-1.2104	432.2630
61.0000	26.8940	-3.7574	368.7029
62.0000	23.7463	-2.5381	285.1639
63.0000	23.1404	1.3264	268.6187
64.0000	25.9451	4.2831	345.7470
65.0000	29.8935	3.6137	453.3395
66.0000	31.6671	-0.0664	501.4045
67.0000	29.9470	-3.3738	454.1021
68.0000	26.6263	-3.2676	359.8191
69.0000	25.0698	0.1545	314.2596
70.0000	27.0202	3.7462	372.0623
71.0000	30.9960	4.2054	489.2182
72.0000	33.6536	1.1098	566.8975
73.0000	32.8613	-2.6944	543.5617
74.0000	29.6592	-3.7097	446.7157
75.0000	27.3031	-1.0026	373.2313
76.0000	28.2707	2.9380	403.9332
77.0000	31.9843	4.4891	521.5729
78.0000	35.3412	2.2247	626.9732
79.0000	35.5668	-1.7734	634.0705
80.0000	32.7654	-3.8293	544.1179
81.0000	29.8243	-2.0529	446.8518
82.0000	29.7592	1.9227	444.6535
83.0000	32.9417	4.4422	552.4431
84.0000	36.7574	3.1893	680.6402
85.0000	38.0100	-0.6841	722.6147
86.0000	35.8595	-3.6169	649.4925
87.0000	32.5947	-2.9126	535.4500
88.0000	31.5291	0.7812	497.3457
89.0000	33.9539	4.0685	584.7106
90.0000	37.9516	3.9269	727.8731
91.0000	40.1584	0.4866	806.4667
92.0000	38.8570	-3.0894	759.7065
93.0000	35.5557	-3.5133	638.2756
94.0000	33.6013	-0.3954	564.6028
95.0000	35.1025	3.3977	621.8632
96.0000	38.9906	4.3787	769.7216
97.0000	42.0028	1.6456	883.4723
98.0000	41.6813	-2.2887	871.2839
99.0000	38.6334	-3.8071	753.5157
