# Time	Position	Velocity	Total Energy
0.0000	0.0000	4.0000	8.0000
2.0000	8.0000	4.0000	40.0000
4.0000	16.0000	4.0000	136.0000
6.0000	16.7256	-3.2744	145.2340
8.0000	16.2313	2.7800	135.5916
10.0000	24.0267	5.0154	301.2178
12.0000	26.1425	-2.8995	345.9200
14.0000	24.6957	1.4527	305.9943
16.0000	31.8936	5.7453	525.1059
18.0000	35.4593	-2.1796	631.0555
20.0000	33.4033	0.1236	557.8974
22.0000	39.6584	6.1315	805.1930
24.0000	44.6179	-1.1720	996.0650
26.0000	42.3446	-1.1012	897.1395
28.0000	47.3868	6.1434	1141.6236
30.0000	53.5731	0.0429	1435.0387
32.0000	51.4917	-2.1243	1327.9533
34.0000	55.1473	5.7799	1537.3159
36.0000	62.2957	1.3685	1941.3163
38.0000	60.8001	-2.8641	1852.4288
40.0000	63.0061	5.0701	1997.7347
42.0000	70.7753	2.6991	2508.2132
44.0000	70.2127	-3.2618	2470.2281
46.0000	71.0213	4.0704	2530.2963
48.0000	79.0205	3.9288	3129.8366
50.0000	79.6638	-3.2855	3178.5549
52.0000	79.2388	2.8605	3143.4823
54.0000	87.0588	4.9595	3801.9163
56.0000	89.0848	-2.9335	3972.3556
58.0000	87.6881	1.5368	3845.7852
60.0000	94.9342	5.7092	4522.5452
62.0000	98.4096	-2.2338	4844.7214
64.0000	96.3806	0.2047	4644.6290
66.0000	102.7035	6.1182	5292.7174
68.0000	107.5796	-1.2420	5787.4563
70.0000	105.3079	-1.0296	5545.4099
72.0000	110.4321	6.1538	6116.5575
74.0000	116.5485	-0.0373	6791.7821
76.0000	114.4433	-2.0679	6550.7711
78.0000	118.1886	5.8132	7001.1711
80.0000	125.2862	1.2844	7849.1469
82.0000	123.7432	-2.8274	7660.1864
84.0000	126.0394	5.1237	7956.0942
86.0000	133.7809	2.6178	8952.0953
88.0000	133.1511	-3.2477	8869.8795
90.0000	134.0434	4.1400	8992.3843
92.0000	142.0402	3.8568	10095.1418
94.0000	142.6018	-3.2952	10173.0639
96.0000	142.2472	2.9406	10121.4511
98.0000	150.0903	4.9026	11275.5643
