# Time	Position	Velocity	Total Energy
50.0000	1.0000	0.5000	0.6250
49.0000	1.0000	-0.5000	0.6250
48.0000	0.0000	-1.0000	0.5000
47.0000	-1.0000	-0.5000	0.6250
46.0000	-1.0000	0.5000	0.6250
45.0000	0.0000	1.0000	0.5000
44.0000	1.0000	0.5000	0.6250
43.0000	1.0000	-0.5000	0.6250
42.0000	0.0000	-1.0000	0.5000
41.0000	-1.0000	-0.5000	0.6250
40.0000	-1.0000	0.5000	0.6250
39.0000	0.0000	1.0000	0.5000
38.0000	1.0000	0.5000	0.6250
37.0000	1.0000	-0.5000	0.6250
36.0000	0.0000	-1.0000	0.5000
35.0000	-1.0000	-0.5000	0.6250
34.0000	-1.0000	0.5000	0.6250
33.0000	0.0000	1.0000	0.5000
32.0000	1.0000	0.5000	0.6250
31.0000	1.0000	-0.5000	0.6250
30.0000	0.0000	-1.0000	0.5000
29.0000	-1.0000	-0.5000	0.6250
28.0000	-1.0000	0.5000	0.6250
27.0000	0.0000	1.0000	0.5000
26.0000	1.0000	0.5000	0.6250
25.0000	1.0000	-0.5000	0.6250
24.0000	0.0000	-1.0000	0.5000
23.0000	-1.0000	-0.5000	0.6250
22.0000	-1.0000	0.5000	0.6250
21.0000	0.0000	1.0000	0.5000
20.0000	1.0000	0.5000	0.6250
19.0000	1.0000	-0.5000	0.6250
18.0000	0.0000	-1.0000	0.5000
17.0000	-1.0000	-0.5000	0.6250
16.0000	-1.0000	0.5000	0.6250
15.0000	0.0000	1.0000	0.5000
14.0000	1.0000	0.5000	0.6250
13.0000	1.0000	-0.5000	0.6250
12.0000	0.0000	-1.0000	0.5000
11.0000	-1.0000	-0.5000	0.6250
10.0000	-1.0000	0.5000	0.6250
9.0000	0.0000	1.0000	0.5000
8.0000	1.0000	0.5000	0.6250
7.0000	1.0000	-0.5000	0.6250
6.0000	0.0000	-1.0000	0.5000
5.0000	-1.0000	-0.5000	0.6250
4.0000	-1.0000	0.5000	0.6250
3.0000	0.0000	1.0000	0.5000
2.0000	1.0000	0.5000	0.6250
1.0000	1.0000	-0.5000	0.6250
