# Time	Position	Velocity	Total Energy
50.0000	-0.5244	-1.9300	2.0000
49.9900	-0.5436	-1.9247	2.0000
49.9800	-0.5628	-1.9192	2.0000
49.9700	-0.5820	-1.9134	2.0000
49.9600	-0.6011	-1.9075	2.0000
49.9500	-0.6202	-1.9014	2.0000
49.9400	-0.6391	-1.8951	2.0000
49.9300	-0.6581	-1.8886	2.0000
49.9200	-0.6769	-1.8820	2.0000
49.9100	-0.6957	-1.8751	2.0000
49.9000	-0.7144	-1.8681	2.0000
49.8900	-0.7331	-1.8608	2.0000
49.8800	-0.7516	-1.8534	2.0000
49.8700	-0.7701	-1.8458	2.0000
49.8600	-0.7886	-1.8380	2.0000
49.8500	-0.8069	-1.8300	2.0000
49.8400	-0.8252	-1.8219	2.0000
49.8300	-0.8433	-1.8135	2.0000
49.8200	-0.8614	-1.8050	2.0000
49.8100	-0.8794	-1.7963	2.0000
49.8000	-0.8973	-1.7874	2.0000
49.7900	-0.9152	-1.7783	2.0000
49.7800	-0.9329	-1.7691	2.0000
49.7700	-0.9506	-1.7597	2.0000
49.7600	-0.9681	-1.7501	2.0000
49.7500	-0.9856	-1.7403	2.0000
49.7400	-1.0029	-1.7304	2.0000
49.7300	-1.0202	-1.7203	2.0000
49.7200	-1.0373	-1.7100	2.0000
49.7100	-1.0544	-1.6995	2.0000
49.7000	-1.0713	-1.6889	2.0000
49.6900	-1.0881	-1.6781	2.0000
49.6800	-1.1049	-1.6671	2.0000
49.6700	-1.1215	-1.6560	2.0000
49.6600	-1.1380	-1.6447	2.0000
49.6500	-1.1544	-1.6332	2.0000
49.6400	-1.1707	-1.6216	2.0000
49.6300	-1.1868	-1.6098	2.0000
49.6200	-1.2029	-1.5979	2.0000
49.6100	-1.2188	-1.5858	2.0000
49.6000	-1.2346	-1.5735	2.0000
49.5900	-1.2502	-1.5611	2.0000
49.5800	-1.2658	-1.5485	2.0000
49.5700	-1.2812	-1.5358	2.0000
49.5600	-1.2965	-1.5229	2.0000
49.5500	-1.3117	-1.5098	2.0000
49.5400	-1.3267	-1.4966	2.0000
49.5300	-1.3416	-1.4833	2.0000
49.5200	-1.3564	-1.4698	2.0000
49.5100	-1.3710	-1.4562	2.0000
49.5000	-1.3855	-1.4424	2.0000
49.4900	-1.3998	-1.4285	2.0000
49.4800	-1.4141	-1.4144	2.0000
49.4700	-1.4281	-1.4002	2.0000
49.4600	-1.4421	-1.3858	2.0000
49.4500	-1.4558	-1.3713	2.0000
49.4400	-1.4695	-1.3567	2.0000
49.4300	-1.4830	-1.3419	2.0000
49.4200	-1.4963	-1.3270	2.0000
49.4100	-1.5095	-1.3120	2.0000
49.4000	-1.5226	-1.2969	2.0000
49.3900	-1.5355	-1.2816	2.0000
49.3800	-1.5482	-1.2662	2.0000
49.3700	-1.5608	-1.2506	2.0000
49.3600	-1.5732	-1.2349	2.0000
49.3500	-1.5855	-1.2191	2.0000
49.3400	-1.5976	-1.2032	2.0000
49.3300	-1.6095	-1.1872	2.0000
49.3200	-1.6213	-1.1710	2.0000
49.3100	-1.6330	-1.1548	2.0000
49.3000	-1.6444	-1.1384	2.0000
49.2900	-1.6557	-1.1219	2.0000
49.2800	-1.6669	-1.1053	2.0000
49.2700	-1.6778	-1.0885	2.0000
49.2600	-1.6886	-1.0717	2.0000
49.2500	-1.6993	-1.0548	2.0000
49.2400	-1.7097	-1.0377	2.0000
49.2300	-1.7200	-1.0206	2.0000
49.2200	-1.7301	-1.0033	2.0000
