# Time	Position	Velocity	Total Energy
0.0000	0.0000	4.0000	8.0000
4.0000	16.0000	4.0000	136.0000
8.0000	32.0000	4.0000	520.0000
12.0000	72.2177	16.1088	2737.4440
16.0000	104.9936	0.2791	5511.8644
20.0000	123.2803	8.8643	7638.3089
24.0000	167.9503	13.4707	14194.3896
28.0000	192.6190	-1.1364	18551.6869
32.0000	217.0519	13.3529	23644.9198
36.0000	261.7944	9.0184	34308.8131
40.0000	280.2222	0.1955	39262.2547
44.0000	312.7413	16.0640	49032.5730
48.0000	353.1536	4.1422	62367.3237
52.0000	369.1559	3.8590	68145.4959
56.0000	409.1759	16.1510	83842.8913
60.0000	442.2080	0.3650	97774.0066
64.0000	460.3576	8.7098	106002.4709
68.0000	504.9507	13.5868	127579.9188
72.0000	529.8570	-1.1336	140374.8647
76.0000	554.0561	13.2332	153576.6578
80.0000	598.8666	9.1720	179362.6650
84.0000	617.4393	0.1143	190615.6353
88.0000	649.7009	16.0165	211183.9215
92.0000	690.3050	4.2855	238269.6489
96.0000	706.3141	3.7191	249446.7441
