# Time	Position	Velocity	Total Energy
0.0000	0.0000	4.0000	8.0000
0.0100	0.0400	3.9998	8.0000
0.0200	0.0800	3.9992	8.0000
0.0300	0.1200	3.9982	8.0000
0.0400	0.1600	3.9968	8.0000
0.0500	0.1999	3.9950	8.0000
0.0600	0.2399	3.9928	8.0000
0.0700	0.2798	3.9902	8.0000
0.0800	0.3197	3.9872	8.0000
0.0900	0.3595	3.9838	8.0000
0.1000	0.3993	3.9800	8.0000
0.1100	0.4391	3.9758	8.0000
0.1200	0.4789	3.9712	8.0000
0.1300	0.5185	3.9662	8.0000
0.1400	0.5582	3.9609	8.0000
0.1500	0.5978	3.9551	8.0000
0.1600	0.6373	3.9489	8.0000
0.1700	0.6767	3.9423	8.0000
0.1800	0.7161	3.9354	8.0000
0.1900	0.7554	3.9280	8.0000
0.2000	0.7947	3.9203	8.0000
0.2100	0.8339	3.9121	8.0000
0.2200	0.8729	3.9036	8.0000
0.2300	0.9119	3.8947	8.0000
0.2400	0.9508	3.8854	8.0000
0.2500	0.9896	3.8756	8.0000
0.2600	1.0283	3.8656	8.0000
0.2700	1.0669	3.8551	8.0000
0.2800	1.1054	3.8442	8.0000
0.2900	1.1438	3.8330	8.0000
0.3000	1.1821	3.8213	8.0000
0.3100	1.2203	3.8093	8.0000
0.3200	1.2583	3.7969	8.0000
0.3300	1.2962	3.7842	8.0000
0.3400	1.3340	3.7710	8.0000
0.3500	1.3716	3.7575	8.0000
0.3600	1.4091	3.7436	8.0000
0.3700	1.4465	3.7293	8.0000
0.3800	1.4837	3.7147	8.0000
0.3900	1.5208	3.6996	8.0000
0.4000	1.5577	3.6842	8.0000
0.4100	1.5945	3.6685	8.0000
0.4200	1.6311	3.6524	8.0000
0.4300	1.6675	3.6359	8.0000
0.4400	1.7038	3.6190	8.0000
0.4500	1.7399	3.6018	8.0000
0.4600	1.7758	3.5842	8.0000
0.4700	1.8116	3.5663	8.0000
0.4800	1.8471	3.5480	8.0000
0.4900	1.8825	3.5293	8.0000
0.5000	1.9177	3.5103	8.0000
0.5100	1.9527	3.4910	8.0000
0.5200	1.9876	3.4713	8.0000
0.5300	2.0222	3.4512	8.0001
0.5400	2.0566	3.4308	8.0001
0.5500	2.0908	3.4101	8.0001
0.5600	2.1248	3.3890	8.0001
0.5700	2.1586	3.3676	8.0001
0.5800	2.1921	3.3458	8.0001
0.5900	2.2255	3.3238	8.0001
0.6000	2.2586	3.3013	8.0001
0.6100	2.2915	3.2786	8.0001
0.6200	2.3242	3.2555	8.0001
0.6300	2.3566	3.2321	8.0001
0.6400	2.3888	3.2084	8.0001
0.6500	2.4208	3.1843	8.0001
0.6600	2.4525	3.1600	8.0001
0.6700	2.4840	3.1353	8.0001
0.6800	2.5152	3.1103	8.0001
0.6900	2.5462	3.0850	8.0001
0.7000	2.5769	3.0594	8.0001
0.7100	2.6074	3.0334	8.0001
0.7200	2.6376	3.0072	8.0001
0.7300	2.6675	2.9807	8.0001
0.7400	2.6972	2.9539	8.0001
0.7500	2.7266	2.9267	8.0001
0.7600	2.7557	2.8993	8.0001
0.7700	2.7846	2.8716	8.0001
0.7800	2.8132	2.8436	8.0001
0.7900	2.8415	2.8154	8.0001
0.8000	2.8695	2.7868	8.0001
0.8100	2.8972	2.7580	8.0001
0.8200	2.9246	2.7289	8.0001
0.8300	2.9518	2.6995	8.0001
0.8400	2.9786	2.6698	8.0001
