# Time	Position	Velocity	Total Energy
50.0000	100.0000	2.0000	5002.0000
48.0000	-96.0000	-2.0000	4610.0000
46.0000	92.0000	2.0000	4234.0000
44.0000	-88.0000	-2.0000	3874.0000
42.0000	84.0000	2.0000	3530.0000
40.0000	-80.0000	-2.0000	3202.0000
38.0000	76.0000	2.0000	2890.0000
36.0000	-72.0000	-2.0000	2594.0000
34.0000	68.0000	2.0000	2314.0000
32.0000	-64.0000	-2.0000	2050.0000
30.0000	60.0000	2.0000	1802.0000
28.0000	-56.0000	-2.0000	1570.0000
26.0000	52.0000	2.0000	1354.0000
24.0000	-48.0000	-2.0000	1154.0000
22.0000	44.0000	2.0000	970.0000
20.0000	-40.0000	-2.0000	802.0000
18.0000	36.0000	2.0000	650.0000
16.0000	-32.0000	-2.0000	514.0000
14.0000	28.0000	2.0000	394.0000
12.0000	-24.0000	-2.0000	290.0000
10.0000	20.0000	2.0000	202.0000
8.0000	-16.0000	-2.0000	130.0000
6.0000	12.0000	2.0000	74.0000
4.0000	-8.0000	-2.0000	34.0000
2.0000	4.0000	2.0000	10.0000
