# Time	Position	Velocity	Total Energy
0.0000	0.0000	8.0000	32.0000
2.0000	16.0000	-8.0000	160.0000
4.0000	-32.0000	8.0000	544.0000
6.0000	48.0000	-8.0000	1184.0000
8.0000	-64.0000	8.0000	2080.0000
10.0000	80.0000	-8.0000	3232.0000
12.0000	-96.0000	8.0000	4640.0000
14.0000	112.0000	-8.0000	6304.0000
16.0000	-128.0000	8.0000	8224.0000
18.0000	144.0000	-8.0000	10400.0000
20.0000	-160.0000	8.0000	12832.0000
22.0000	176.0000	-8.0000	15520.0000
24.0000	-192.0000	8.0000	18464.0000
26.0000	208.0000	-8.0000	21664.0000
28.0000	-224.0000	8.0000	25120.0000
30.0000	240.0000	-8.0000	28832.0000
32.0000	-256.0000	8.0000	32800.0000
34.0000	272.0000	-8.0000	37024.0000
36.0000	-288.0000	8.0000	41504.0000
38.0000	304.0000	-8.0000	46240.0000
40.0000	-320.0000	8.0000	51232.0000
42.0000	336.0000	-8.0000	56480.0000
44.0000	-352.0000	8.0000	61984.0000
46.0000	368.0000	-8.0000	67744.0000
48.0000	-384.0000	8.0000	73760.0000
50.0000	400.0000	-8.0000	80032.0000
52.0000	-416.0000	8.0000	86560.0000
54.0000	432.0000	-8.0000	93344.0000
56.0000	-448.0000	8.0000	100384.0000
58.0000	464.0000	-8.0000	107680.0000
60.0000	-480.0000	8.0000	115232.0000
62.0000	496.0000	-8.0000	123040.0000
64.0000	-512.0000	8.0000	131104.0000
66.0000	528.0000	-8.0000	139424.0000
68.0000	-544.0000	8.0000	148000.0000
70.0000	560.0000	-8.0000	156832.0000
72.0000	-576.0000	8.0000	165920.0000
74.0000	592.0000	-8.0000	175264.0000
76.0000	-608.0000	8.0000	184864.0000
78.0000	624.0000	-8.0000	194720.0000
80.0000	-640.0000	8.0000	204832.0000
82.0000	656.0000	-8.0000	215200.0000
84.0000	-672.0000	8.0000	225824.0000
86.0000	688.0000	-8.0000	236704.0000
88.0000	-704.0000	8.0000	247840.0000
90.0000	720.0000	-8.0000	259232.0000
92.0000	-736.0000	8.0000	270880.0000
94.0000	752.0000	-8.0000	282784.0000
96.0000	-768.0000	8.0000	294944.0000
98.0000	784.0000	-8.0000	307360.0000
