# Time	Position	Velocity	Total Energy
48.0000	-61547513052480.0000	-106603419686404.0000	7576192725890391643164508160.0000
44.0000	4418912621744.0000	7653781175068.0000	39053577517216862908186624.0000
40.0000	-317263651936.0000	-549516764548.0000	201312449679534699053056.0000
36.0000	22778505360.0000	39453528604.0000	1037720612871097417728.0000
32.0000	-1635423104.0000	-2832635908.0000	5349217458193989632.0000
28.0000	117418096.0000	203374108.0000	27574018536530440.0000
24.0000	-8430240.0000	-14601604.0000	142137892915208.0000
20.0000	605264.0000	1048348.0000	732689019400.0000
16.0000	-43456.0000	-75268.0000	3776847880.0000
12.0000	3120.0000	5404.0000	19468808.0000
8.0000	-224.0000	-388.0000	100360.0000
4.0000	16.0000	28.0000	520.0000
