# Time	Position	Velocity	Total Energy
50.0000	400.0000	8.0000	80032.0000
48.0000	-384.0000	-8.0000	73760.0000
46.0000	368.0000	8.0000	67744.0000
44.0000	-352.0000	-8.0000	61984.0000
42.0000	336.0000	8.0000	56480.0000
40.0000	-320.0000	-8.0000	51232.0000
38.0000	304.0000	8.0000	46240.0000
36.0000	-288.0000	-8.0000	41504.0000
34.0000	272.0000	8.0000	37024.0000
32.0000	-256.0000	-8.0000	32800.0000
30.0000	240.0000	8.0000	28832.0000
28.0000	-224.0000	-8.0000	25120.0000
26.0000	208.0000	8.0000	21664.0000
24.0000	-192.0000	-8.0000	18464.0000
22.0000	176.0000	8.0000	15520.0000
20.0000	-160.0000	-8.0000	12832.0000
18.0000	144.0000	8.0000	10400.0000
16.0000	-128.0000	-8.0000	8224.0000
14.0000	112.0000	8.0000	6304.0000
12.0000	-96.0000	-8.0000	4640.0000
10.0000	80.0000	8.0000	3232.0000
8.0000	-64.0000	-8.0000	2080.0000
6.0000	48.0000	8.0000	1184.0000
4.0000	-32.0000	-8.0000	544.0000
2.0000	16.0000	8.0000	160.0000
