# Time	Position	Velocity	Total Energy
0.0000	0.0000	2.0000	2.0000
2.0000	4.0000	-2.0000	10.0000
4.0000	-8.0000	2.0000	34.0000
6.0000	12.0000	-2.0000	74.0000
8.0000	-16.0000	2.0000	130.0000
10.0000	20.0000	-2.0000	202.0000
12.0000	-24.0000	2.0000	290.0000
14.0000	28.0000	-2.0000	394.0000
16.0000	-32.0000	2.0000	514.0000
18.0000	36.0000	-2.0000	650.0000
20.0000	-40.0000	2.0000	802.0000
22.0000	44.0000	-2.0000	970.0000
24.0000	-48.0000	2.0000	1154.0000
26.0000	52.0000	-2.0000	1354.0000
28.0000	-56.0000	2.0000	1570.0000
30.0000	60.0000	-2.0000	1802.0000
32.0000	-64.0000	2.0000	2050.0000
34.0000	68.0000	-2.0000	2314.0000
36.0000	-72.0000	2.0000	2594.0000
38.0000	76.0000	-2.0000	2890.0000
40.0000	-80.0000	2.0000	3202.0000
42.0000	84.0000	-2.0000	3530.0000
44.0000	-88.0000	2.0000	3874.0000
46.0000	92.0000	-2.0000	4234.0000
48.0000	-96.0000	2.0000	4610.0000
50.0000	100.0000	-2.0000	5002.0000
52.0000	-104.0000	2.0000	5410.0000
54.0000	108.0000	-2.0000	5834.0000
56.0000	-112.0000	2.0000	6274.0000
58.0000	116.0000	-2.0000	6730.0000
60.0000	-120.0000	2.0000	7202.0000
62.0000	124.0000	-2.0000	7690.0000
64.0000	-128.0000	2.0000	8194.0000
66.0000	132.0000	-2.0000	8714.0000
68.0000	-136.0000	2.0000	9250.0000
70.0000	140.0000	-2.0000	9802.0000
72.0000	-144.0000	2.0000	10370.0000
74.0000	148.0000	-2.0000	10954.0000
76.0000	-152.0000	2.0000	11554.0000
78.0000	156.0000	-2.0000	12170.0000
80.0000	-160.0000	2.0000	12802.0000
82.0000	164.0000	-2.0000	13450.0000
84.0000	-168.0000	2.0000	14114.0000
86.0000	172.0000	-2.0000	14794.0000
88.0000	-176.0000	2.0000	15490.0000
90.0000	180.0000	-2.0000	16202.0000
92.0000	-184.0000	2.0000	16930.0000
94.0000	188.0000	-2.0000	17674.0000
96.0000	-192.0000	2.0000	18434.0000
98.0000	196.0000	-2.0000	19210.0000
