# Time	Position	Velocity	Total Energy
50.0000	-2.0990	-7.7197	32.0000
49.9990	-2.1067	-7.7176	32.0000
49.9980	-2.1144	-7.7155	32.0000
49.9970	-2.1221	-7.7134	32.0000
49.9960	-2.1298	-7.7113	32.0000
49.9950	-2.1376	-7.7091	32.0000
49.9940	-2.1453	-7.7070	32.0000
49.9930	-2.1530	-7.7049	32.0000
49.9920	-2.1607	-7.7027	32.0000
49.9910	-2.1684	-7.7005	32.0000
49.9900	-2.1761	-7.6984	32.0000
49.9890	-2.1838	-7.6962	32.0000
49.9880	-2.1915	-7.6940	32.0000
49.9870	-2.1992	-7.6918	32.0000
49.9860	-2.2069	-7.6896	32.0000
49.9850	-2.2145	-7.6874	32.0000
49.9840	-2.2222	-7.6852	32.0000
49.9830	-2.2299	-7.6829	32.0000
49.9820	-2.2376	-7.6807	32.0000
49.9810	-2.2453	-7.6785	32.0000
49.9800	-2.2529	-7.6762	32.0000
49.9790	-2.2606	-7.6740	32.0000
49.9780	-2.2683	-7.6717	32.0000
49.9770	-2.2760	-7.6694	32.0000
49.9760	-2.2836	-7.6671	32.0000
49.9750	-2.2913	-7.6649	32.0000
49.9740	-2.2990	-7.6626	32.0000
49.9730	-2.3066	-7.6603	32.0000
49.9720	-2.3143	-7.6579	32.0000
49.9710	-2.3219	-7.6556	32.0000
49.9700	-2.3296	-7.6533	32.0000
49.9690	-2.3372	-7.6510	32.0000
49.9680	-2.3449	-7.6486	32.0000
49.9670	-2.3525	-7.6463	32.0000
49.9660	-2.3602	-7.6439	32.0000
49.9650	-2.3678	-7.6416	32.0000
49.9640	-2.3755	-7.6392	32.0000
49.9630	-2.3831	-7.6368	32.0000
49.9620	-2.3907	-7.6344	32.0000
49.9610	-2.3984	-7.6320	32.0000
49.9600	-2.4060	-7.6296	32.0000
49.9590	-2.4136	-7.6272	32.0000
49.9580	-2.4213	-7.6248	32.0000
49.9570	-2.4289	-7.6224	32.0000
49.9560	-2.4365	-7.6199	32.0000
49.9550	-2.4441	-7.6175	32.0000
49.9540	-2.4517	-7.6150	32.0000
49.9530	-2.4594	-7.6126	32.0000
49.9520	-2.4670	-7.6101	32.0000
49.9510	-2.4746	-7.6077	32.0000
49.9500	-2.4822	-7.6052	32.0000
49.9490	-2.4898	-7.6027	32.0000
49.9480	-2.4974	-7.6002	32.0000
49.9470	-2.5050	-7.5977	32.0000
49.9460	-2.5126	-7.5952	32.0000
49.9450	-2.5202	-7.5927	32.0000
49.9440	-2.5278	-7.5901	32.0000
49.9430	-2.5354	-7.5876	32.0000
49.9420	-2.5429	-7.5851	32.0000
49.9410	-2.5505	-7.5825	32.0000
49.9400	-2.5581	-7.5800	32.0000
49.9390	-2.5657	-7.5774	32.0000
49.9380	-2.5733	-7.5748	32.0000
49.9370	-2.5808	-7.5723	32.0000
49.9360	-2.5884	-7.5697	32.0000
49.9350	-2.5960	-7.5671	32.0000
49.9340	-2.6035	-7.5645	32.0000
49.9330	-2.6111	-7.5619	32.0000
49.9320	-2.6187	-7.5593	32.0000
49.9310	-2.6262	-7.5566	32.0000
49.9300	-2.6338	-7.5540	32.0000
49.9290	-2.6413	-7.5514	32.0000
49.9280	-2.6489	-7.5487	32.0000
49.9270	-2.6564	-7.5461	32.0000
49.9260	-2.6640	-7.5434	32.0000
49.9250	-2.6715	-7.5408	32.0000
49.9240	-2.6791	-7.5381	32.0000
49.9230	-2.6866	-7.5354	32.0000
49.9220	-2.6941	-7.5327	32.0000
49.9210	-2.7017	-7.5300	32.0000
49.9200	-2.7092	-7.5273	32.0000
49.9190	-2.7167	-7.5246	32.0000
49.9180	-2.7242	-7.5219	32.0000
49.9170	-2.7318	-7.5191	32.0000
49.9160	-2.7393	-7.5164	32.0000
49.9150	-2.7468	-7.5137	32.0000
49.9140	-2.7543	-7.5109	32.0000
49.9130	-2.7618	-7.5082	32.0000
49.9120	-2.7693	-7.5054	32.0000
49.9110	-2.7768	-7.5026	32.0000
49.9100	-2.7843	-7.4998	32.0000
49.9090	-2.7918	-7.4970	32.0000
49.9080	-2.7993	-7.4943	32.0000
49.9070	-2.8068	-7.4914	32.0000
49.9060	-2.8143	-7.4886	32.0000
49.9050	-2.8218	-7.4858	32.0000
49.9040	-2.8293	-7.4830	32.0000
49.9030	-2.8368	-7.4802	32.0000
49.9020	-2.8442	-7.4773	32.0000
49.9010	-2.8517	-7.4745	32.0000
49.9000	-2.8592	-7.4716	32.0000
49.8990	-2.8667	-7.4688	32.0000
49.8980	-2.8741	-7.4659	32.0000
49.8970	-2.8816	-7.4630	32.0000
49.8960	-2.8890	-7.4601	32.0000
49.8950	-2.8965	-7.4572	32.0000
49.8940	-2.9040	-7.4543	32.0000
49.8930	-2.9114	-7.4514	32.0000
49.8920	-2.9189	-7.4485	32.0000
49.8910	-2.9263	-7.4456	32.0000
49.8900	-2.9338	-7.4427	32.0000
49.8890	-2.9412	-7.4397	32.0000
49.8880	-2.9486	-7.4368	32.0000
49.8870	-2.9561	-7.4338	32.0000
49.8860	-2.9635	-7.4309	32.0000
49.8850	-2.9709	-7.4279	32.0000
49.8840	-2.9784	-7.4249	32.0000
49.8830	-2.9858	-7.4219	32.0000
49.8820	-2.9932	-7.4189	32.0000
49.8810	-3.0006	-7.4159	32.0000
49.8800	-3.0080	-7.4129	32.0000
49.8790	-3.0154	-7.4099	32.0000
49.8780	-3.0229	-7.4069	32.0000
49.8770	-3.0303	-7.4039	32.0000
49.8760	-3.0377	-7.4009	32.0000
49.8750	-3.0451	-7.3978	32.0000
49.8740	-3.0525	-7.3948	32.0000
49.8730	-3.0599	-7.3917	32.0000
49.8720	-3.0672	-7.3886	32.0000
49.8710	-3.0746	-7.3856	32.0000
49.8700	-3.0820	-7.3825	32.0000
49.8690	-3.0894	-7.3794	32.0000
49.8680	-3.0968	-7.3763	32.0000
49.8670	-3.1041	-7.3732	32.0000
49.8660	-3.1115	-7.3701	32.0000
49.8650	-3.1189	-7.3670	32.0000
49.8640	-3.1263	-7.3639	32.0000
49.8630	-3.1336	-7.3607	32.0000
49.8620	-3.1410	-7.3576	32.0000
49.8610	-3.1483	-7.3545	32.0000
49.8600	-3.1557	-7.3513	32.0000
49.8590	-3.1630	-7.3481	32.0000
49.8580	-3.1704	-7.3450	32.0000
49.8570	-3.1777	-7.3418	32.0000
49.8560	-3.1851	-7.3386	32.0000
49.8550	-3.1924	-7.3354	32.0000
49.8540	-3.1997	-7.3322	32.0000
49.8530	-3.2071	-7.3290	32.0000
49.8520	-3.2144	-7.3258	32.0000
49.8510	-3.2217	-7.3226	32.0000
49.8500	-3.2290	-7.3194	32.0000
49.8490	-3.2364	-7.3161	32.0000
49.8480	-3.2437	-7.3129	32.0000
49.8470	-3.2510	-7.3097	32.0000
49.8460	-3.2583	-7.3064	32.0000
49.8450	-3.2656	-7.3031	32.0000
49.8440	-3.2729	-7.2999	32.0000
49.8430	-3.2802	-7.2966	32.0000
49.8420	-3.2875	-7.2933	32.0000
49.8410	-3.2948	-7.2900	32.0000
49.8400	-3.3021	-7.2867	32.0000
49.8390	-3.3094	-7.2834	32.0000
49.8380	-3.3166	-7.2801	32.0000
49.8370	-3.3239	-7.2768	32.0000
49.8360	-3.3312	-7.2735	32.0000
49.8350	-3.3385	-7.2701	32.0000
49.8340	-3.3457	-7.2668	32.0000
49.8330	-3.3530	-7.2634	32.0000
49.8320	-3.3603	-7.2601	32.0000
49.8310	-3.3675	-7.2567	32.0000
49.8300	-3.3748	-7.2533	32.0000
49.8290	-3.3820	-7.2500	32.0000
49.8280	-3.3893	-7.2466	32.0000
49.8270	-3.3965	-7.2432	32.0000
49.8260	-3.4038	-7.2398	32.0000
49.8250	-3.4110	-7.2364	32.0000
49.8240	-3.4182	-7.2330	32.0000
49.8230	-3.4255	-7.2295	32.0000
49.8220	-3.4327	-7.2261	32.0000
49.8210	-3.4399	-7.2227	32.0000
49.8200	-3.4471	-7.2192	32.0000
49.8190	-3.4543	-7.2158	32.0000
49.8180	-3.4616	-7.2123	32.0000
49.8170	-3.4688	-7.2089	32.0000
49.8160	-3.4760	-7.2054	32.0000
49.8150	-3.4832	-7.2019	32.0000
49.8140	-3.4904	-7.1984	32.0000
49.8130	-3.4976	-7.1949	32.0000
49.8120	-3.5048	-7.1914	32.0000
49.8110	-3.5120	-7.1879	32.0000
49.8100	-3.5192	-7.1844	32.0000
49.8090	-3.5263	-7.1809	32.0000
49.8080	-3.5335	-7.1773	32.0000
49.8070	-3.5407	-7.1738	32.0000
49.8060	-3.5479	-7.1703	32.0000
49.8050	-3.5550	-7.1667	32.0000
49.8040	-3.5622	-7.1632	32.0000
49.8030	-3.5694	-7.1596	32.0000
49.8020	-3.5765	-7.1560	32.0000
49.8010	-3.5837	-7.1524	32.0000
49.8000	-3.5908	-7.1488	32.0000
49.7990	-3.5980	-7.1453	32.0000
49.7980	-3.6051	-7.1417	32.0000
49.7970	-3.6122	-7.1380	32.0000
49.7960	-3.6194	-7.1344	32.0000
49.7950	-3.6265	-7.1308	32.0000
49.7940	-3.6336	-7.1272	32.0000
49.7930	-3.6408	-7.1235	32.0000
49.7920	-3.6479	-7.1199	32.0000
49.7910	-3.6550	-7.1162	32.0000
49.7900	-3.6621	-7.1126	32.0000
49.7890	-3.6692	-7.1089	32.0000
49.7880	-3.6763	-7.1052	32.0000
49.7870	-3.6834	-7.1016	32.0000
49.7860	-3.6905	-7.0979	32.0000
49.7850	-3.6976	-7.0942	32.0000
49.7840	-3.7047	-7.0905	32.0000
49.7830	-3.7118	-7.0868	32.0000
49.7820	-3.7189	-7.0831	32.0000
49.7810	-3.7260	-7.0793	32.0000
49.7800	-3.7331	-7.0756	32.0000
49.7790	-3.7401	-7.0719	32.0000
49.7780	-3.7472	-7.0681	32.0000
49.7770	-3.7543	-7.0644	32.0000
49.7760	-3.7613	-7.0606	32.0000
49.7750	-3.7684	-7.0569	32.0000
49.7740	-3.7755	-7.0531	32.0000
49.7730	-3.7825	-7.0493	32.0000
49.7720	-3.7896	-7.0455	32.0000
49.7710	-3.7966	-7.0417	32.0000
49.7700	-3.8036	-7.0379	32.0000
49.7690	-3.8107	-7.0341	32.0000
49.7680	-3.8177	-7.0303	32.0000
49.7670	-3.8247	-7.0265	32.0000
49.7660	-3.8318	-7.0227	32.0000
49.7650	-3.8388	-7.0188	32.0000
49.7640	-3.8458	-7.0150	32.0000
49.7630	-3.8528	-7.0111	32.0000
49.7620	-3.8598	-7.0073	32.0000
49.7610	-3.8668	-7.0034	32.0000
49.7600	-3.8738	-6.9995	32.0000
