# Time	Position	Velocity	Total Energy
0.0000	0.0000	8.0000	32.0000
4.0000	32.0000	8.0000	544.0000
8.0000	64.0000	8.0000	2080.0000
12.0000	144.4354	32.2177	10949.7760
16.0000	209.9872	0.5582	22047.4577
20.0000	246.5607	17.7285	30553.2357
24.0000	335.9007	26.9415	56777.5583
28.0000	385.2380	-2.2728	74206.7478
32.0000	434.1039	26.7057	94579.6792
36.0000	523.5888	18.0367	137235.2524
40.0000	560.4444	0.3911	157049.0188
44.0000	625.4825	32.1280	196130.2919
48.0000	706.3073	8.2844	249469.2947
52.0000	738.3119	7.7179	272581.9834
56.0000	818.3518	32.3021	335371.5651
60.0000	884.4159	0.7300	391096.0265
64.0000	920.7151	17.4196	424009.8836
68.0000	1009.9015	27.1736	510319.6752
72.0000	1059.7140	-2.2673	561499.4589
76.0000	1108.1123	26.4664	614306.6312
80.0000	1197.7332	18.3441	717450.6601
84.0000	1234.8785	0.2286	762462.5413
88.0000	1299.4019	32.0331	844735.6862
92.0000	1380.6099	8.5710	953078.5957
96.0000	1412.6283	7.4382	997786.9766
